pathway	hgnc_symbol
hsa05200	CHUK
hsa05200	ADCY9
hsa05200	RASGRP4
hsa05200	CKS1B
hsa05200	CKS2
hsa05200	GSTO2
hsa05200	COL4A1
hsa05200	COL4A2
hsa05200	COL4A3
hsa05200	COL4A4
hsa05200	COL4A5
hsa05200	COL4A6
hsa05200	CREBBP
hsa05200	CRK
hsa05200	CRKL
hsa05200	CSF1R
hsa05200	CSF2RA
hsa05200	CSF2RB
hsa05200	CSF3R
hsa05200	CTBP1
hsa05200	CTBP2
hsa05200	IL23R
hsa05200	CTNNA1
hsa05200	CTNNA2
hsa05200	CTNNB1
hsa05200	DAPK1
hsa05200	DAPK3
hsa05200	DCC
hsa05200	CALML6
hsa05200	DDB2
hsa05200	GADD45A
hsa05200	NQO1
hsa05200	JAG1
hsa05200	AGTR1
hsa05200	DVL1
hsa05200	DVL2
hsa05200	DVL3
hsa05200	E2F1
hsa05200	E2F2
hsa05200	E2F3
hsa05200	LPAR1
hsa05200	EDNRA
hsa05200	EDNRB
hsa05200	EGF
hsa05200	EGFR
hsa05200	ADCY4
hsa05200	ELK1
hsa05200	EP300
hsa05200	EPAS1
hsa05200	EPO
hsa05200	EPOR
hsa05200	ERBB2
hsa05200	AKT1
hsa05200	AKT2
hsa05200	ESR1
hsa05200	ESR2
hsa05200	ETS1
hsa05200	MECOM
hsa05200	F2R
hsa05200	GSTA5
hsa05200	FGF1
hsa05200	FGF2
hsa05200	FGF3
hsa05200	FGF4
hsa05200	FGF5
hsa05200	FGF6
hsa05200	FGF7
hsa05200	FGF8
hsa05200	FGF9
hsa05200	FGF10
hsa05200	FGFR1
hsa05200	FGFR3
hsa05200	FGFR2
hsa05200	FGFR4
hsa05200	FH
hsa05200	VEGFD
hsa05200	LAMB4
hsa05200	FOXO1
hsa05200	FLT3
hsa05200	FLT3LG
hsa05200	PLCB1
hsa05200	FLT4
hsa05200	FN1
hsa05200	ARHGEF12
hsa05200	FRAT2
hsa05200	HEY1
hsa05200	HEY2
hsa05200	FOS
hsa05200	LPAR3
hsa05200	DAPK2
hsa05200	ALK
hsa05200	MTOR
hsa05200	ABL1
hsa05200	FZD2
hsa05200	RASGRP3
hsa05200	APPL1
hsa05200	FGF20
hsa05200	FGF21
hsa05200	HEYL
hsa05200	FGF22
hsa05200	BBC3
hsa05200	GLI1
hsa05200	GLI2
hsa05200	GLI3
hsa05200	EML4
hsa05200	GNA11
hsa05200	GNA12
hsa05200	GNAI1
hsa05200	GNAI2
hsa05200	GNAI3
hsa05200	GNAQ
hsa05200	GNAS
hsa05200	GNB1
hsa05200	GNB2
hsa05200	GNB3
hsa05200	GNG3
hsa05200	GNG4
hsa05200	GNG5
hsa05200	GNG7
hsa05200	GNG10
hsa05200	GNG11
hsa05200	GNGT1
hsa05200	GNGT2
hsa05200	LAMA1
hsa05200	LPAR4
hsa05200	DLL1
hsa05200	GRB2
hsa05200	CTNNA3
hsa05200	GSK3B
hsa05200	GSTA1
hsa05200	GSTA2
hsa05200	GSTA3
hsa05200	GSTA4
hsa05200	GSTM1
hsa05200	GSTM2
hsa05200	GSTM3
hsa05200	GSTM4
hsa05200	GSTM5
hsa05200	GSTP1
hsa05200	GSTT1
hsa05200	GSTT2
hsa05200	MSH6
hsa05200	HDAC1
hsa05200	HDAC2
hsa05200	HGF
hsa05200	HIF1A
hsa05200	HMOX1
hsa05200	APAF1
hsa05200	APC
hsa05200	HRAS
hsa05200	HES1
hsa05200	BIRC2
hsa05200	BIRC3
hsa05200	XIAP
hsa05200	BIRC5
hsa05200	HSP90AA1
hsa05200	HSP90AB1
hsa05200	IFNA1
hsa05200	IFNA2
hsa05200	IFNA4
hsa05200	IFNA5
hsa05200	IFNA6
hsa05200	IFNA7
hsa05200	IFNA8
hsa05200	IFNA10
hsa05200	IFNA13
hsa05200	IFNA14
hsa05200	IFNA16
hsa05200	IFNA17
hsa05200	IFNA21
hsa05200	IFNAR1
hsa05200	IFNAR2
hsa05200	IFNG
hsa05200	IFNGR1
hsa05200	IFNGR2
hsa05200	IGF1
hsa05200	IGF1R
hsa05200	IGF2
hsa05200	
hsa05200	KLK3
hsa05200	FAS
hsa05200	IKBKB
hsa05200	IL2
hsa05200	IL2RA
hsa05200	FASLG
hsa05200	IL2RB
hsa05200	IL2RG
hsa05200	IL3
hsa05200	IL3RA
hsa05200	IL4
hsa05200	IL4R
hsa05200	IL5
hsa05200	IL5RA
hsa05200	IL6
hsa05200	IL6R
hsa05200	IL6ST
hsa05200	IL7
hsa05200	IL7R
hsa05200	CXCL8
hsa05200	IL12A
hsa05200	IL12B
hsa05200	IL12RB1
hsa05200	IL12RB2
hsa05200	IL13
hsa05200	IL13RA1
hsa05200	IL15
hsa05200	IL15RA
hsa05200	ITGA6
hsa05200	AR
hsa05200	ITGA2
hsa05200	ITGA2B
hsa05200	ITGA3
hsa05200	ITGAV
hsa05200	ITGB1
hsa05200	ARAF
hsa05200	JAG2
hsa05200	JAK1
hsa05200	JAK2
hsa05200	JAK3
hsa05200	JUN
hsa05200	JUP
hsa05200	KIF7
hsa05200	KIT
hsa05200	KRAS
hsa05200	RHOA
hsa05200	HES5
hsa05200	LAMA2
hsa05200	LAMA3
hsa05200	LAMA4
hsa05200	LAMA5
hsa05200	LAMB1
hsa05200	LAMB2
hsa05200	LAMB3
hsa05200	LAMC1
hsa05200	LAMC2
hsa05200	LRP6
hsa05200	LRP5
hsa05200	ARNT
hsa05200	SMAD2
hsa05200	SMAD3
hsa05200	SMAD4
hsa05200	MAX
hsa05200	MDM2
hsa05200	MET
hsa05200	KITLG
hsa05200	MGST1
hsa05200	MGST2
hsa05200	MGST3
hsa05200	MITF
hsa05200	MLH1
hsa05200	MMP1
hsa05200	MMP2
hsa05200	MMP9
hsa05200	MSH2
hsa05200	MSH3
hsa05200	MYC
hsa05200	GADD45B
hsa05200	NFE2L2
hsa05200	NFKB1
hsa05200	NFKB2
hsa05200	NFKBIA
hsa05200	NKX3-1
hsa05200	NOS2
hsa05200	NOTCH1
hsa05200	NOTCH2
hsa05200	NOTCH3
hsa05200	NOTCH4
hsa05200	NRAS
hsa05200	NTRK1
hsa05200	LEF1
hsa05200	WNT16
hsa05200	POLK
hsa05200	PDGFA
hsa05200	PDGFB
hsa05200	PDGFRA
hsa05200	IL23A
hsa05200	PDGFRB
hsa05200	SUFU
hsa05200	GNG13
hsa05200	CALML5
hsa05200	PGF
hsa05200	PIK3CA
hsa05200	PIK3CB
hsa05200	PIM1
hsa05200	PIK3CD
hsa05200	PIK3R1
hsa05200	PIK3R2
hsa05200	PLCB2
hsa05200	PLCB3
hsa05200	PLCB4
hsa05200	PLCG1
hsa05200	PLCG2
hsa05200	PLD1
hsa05200	PMAIP1
hsa05200	PML
hsa05200	CYCS
hsa05200	GNG2
hsa05200	WNT4
hsa05200	DLL4
hsa05200	EGLN1
hsa05200	PPARD
hsa05200	PPARG
hsa05200	PRKACA
hsa05200	PRKACB
hsa05200	PRKACG
hsa05200	PRKCA
hsa05200	PRKCB
hsa05200	PRKCG
hsa05200	MAPK1
hsa05200	MAPK3
hsa05200	GNG12
hsa05200	MAPK8
hsa05200	MAPK9
hsa05200	MAPK10
hsa05200	MAP2K1
hsa05200	MAP2K2
hsa05200	LPAR5
hsa05200	BAD
hsa05200	PTCH1
hsa05200	PTEN
hsa05200	PTGER1
hsa05200	PTGER2
hsa05200	PTGER3
hsa05200	PTGER4
hsa05200	PTGS2
hsa05200	PLEKHG5
hsa05200	PTK2
hsa05200	BAK1
hsa05200	BAX
hsa05200	RAC1
hsa05200	RAC2
hsa05200	RAC3
hsa05200	RAD51
hsa05200	RAF1
hsa05200	RALA
hsa05200	RALB
hsa05200	RALGDS
hsa05200	RARA
hsa05200	RARB
hsa05200	RB1
hsa05200	GNB4
hsa05200	CCND1
hsa05200	BCL2
hsa05200	RELA
hsa05200	RET
hsa05200	BCL2L1
hsa05200	ROCK1
hsa05200	BCR
hsa05200	RPS6KB1
hsa05200	RPS6KB2
hsa05200	BDKRB1
hsa05200	BDKRB2
hsa05200	RXRA
hsa05200	RXRB
hsa05200	RXRG
hsa05200	BID
hsa05200	CXCL12
hsa05200	HHIP
hsa05200	SHH
hsa05200	BMP2
hsa05200	SKP1
hsa05200	SKP2
hsa05200	SLC2A1
hsa05200	BMP4
hsa05200	GSTT2B
hsa05200	SMO
hsa05200	SOS1
hsa05200	SOS2
hsa05200	SP1
hsa05200	SPI1
hsa05200	BRAF
hsa05200	BRCA2
hsa05200	STAT1
hsa05200	STAT2
hsa05200	STAT3
hsa05200	STAT4
hsa05200	STAT5A
hsa05200	STAT5B
hsa05200	STAT6
hsa05200	STK4
hsa05200	ELOC
hsa05200	ELOB
hsa05200	TCF7
hsa05200	TCF7L2
hsa05200	TERT
hsa05200	TGFA
hsa05200	TGFB1
hsa05200	TGFB2
hsa05200	TGFB3
hsa05200	TGFBR1
hsa05200	TGFBR2
hsa05200	TP53
hsa05200	TPM3
hsa05200	TPR
hsa05200	HSP90B1
hsa05200	TRAF1
hsa05200	TRAF2
hsa05200	TRAF3
hsa05200	TRAF5
hsa05200	TRAF6
hsa05200	TXNRD1
hsa05200	VEGFA
hsa05200	VEGFB
hsa05200	VEGFC
hsa05200	VHL
hsa05200	WNT1
hsa05200	WNT2
hsa05200	WNT3
hsa05200	WNT5A
hsa05200	WNT6
hsa05200	WNT7A
hsa05200	WNT7B
hsa05200	WNT8A
hsa05200	WNT8B
hsa05200	WNT10B
hsa05200	WNT11
hsa05200	WNT2B
hsa05200	WNT9A
hsa05200	WNT9B
hsa05200	ZBTB16
hsa05200	ZBTB17
hsa05200	PAX8
hsa05200	CXCR4
hsa05200	FZD5
hsa05200	BIRC7
hsa05200	FZD3
hsa05200	CALM1
hsa05200	CCDC6
hsa05200	NCOA4
hsa05200	WNT10A
hsa05200	CALM2
hsa05200	FGF23
hsa05200	CALM3
hsa05200	CALML3
hsa05200	WNT5B
hsa05200	CAMK2A
hsa05200	CAMK2B
hsa05200	CAMK2D
hsa05200	CAMK2G
hsa05200	NCOA3
hsa05200	AXIN1
hsa05200	AXIN2
hsa05200	FZD1
hsa05200	FZD4
hsa05200	FZD6
hsa05200	FZD7
hsa05200	FZD8
hsa05200	FZD9
hsa05200	TCF7L1
hsa05200	RASSF5
hsa05200	CASP3
hsa05200	CASP7
hsa05200	CASP8
hsa05200	CASP9
hsa05200	CUL2
hsa05200	CUL1
hsa05200	PIK3R3
hsa05200	IKBKG
hsa05200	RUNX1
hsa05200	RUNX1T1
hsa05200	PTCH2
hsa05200	NCOA1
hsa05200	CBL
hsa05200	FADD
hsa05200	FGF18
hsa05200	FGF17
hsa05200	FGF16
hsa05200	CCNA1
hsa05200	CCND2
hsa05200	CCND3
hsa05200	WNT3A
hsa05200	CCNE1
hsa05200	F2RL3
hsa05200	CCNE2
hsa05200	ARHGEF1
hsa05200	LPAR2
hsa05200	CALML4
hsa05200	RPS6KA5
hsa05200	GNG8
hsa05200	GSTO1
hsa05200	ROCK2
hsa05200	TRAF4
hsa05200	KEAP1
hsa05200	ARHGEF11
hsa05200	ARNT2
hsa05200	FGF19
hsa05200	RBX1
hsa05200	CDC42
hsa05200	CDH1
hsa05202	COMMD3-BMI1
hsa05202	CDK9
hsa05202	CDKN1A
hsa05202	CDKN1B
hsa05202	
hsa05202	CDKN2C
hsa05202	CEBPA
hsa05202	CEBPB
hsa05202	CEBPE
hsa05202	GADD45G
hsa05202	HIST2H3C
hsa05202	CSF1R
hsa05202	CSF2
hsa05202	DDB2
hsa05202	GADD45A
hsa05202	DDIT3
hsa05202	DDX5
hsa05202	DEFA3
hsa05202	PTCRA
hsa05202	DUSP6
hsa05202	ELANE
hsa05202	ELK4
hsa05202	ERG
hsa05202	ETV1
hsa05202	ETV4
hsa05202	ETV5
hsa05202	ETV6
hsa05202	EWSR1
hsa05202	EYA1
hsa05202	FCGR1A
hsa05202	JMJD1C
hsa05202	FOXO1
hsa05202	FLI1
hsa05202	FLT1
hsa05202	FLT3
hsa05202	FUS
hsa05202	FUT8
hsa05202	SIN3A
hsa05202	NUPR1
hsa05202	GRIA3
hsa05202	TLX3
hsa05202	GZMB
hsa05202	H3F3A
hsa05202	H3F3B
hsa05202	HDAC1
hsa05202	HDAC2
hsa05202	HHEX
hsa05202	TLX1
hsa05202	HOXA9
hsa05202	HOXA10
hsa05202	HOXA11
hsa05202	HPGD
hsa05202	BIRC3
hsa05202	HIST2H3A
hsa05202	ID2
hsa05202	IGF1
hsa05202	IGF1R
hsa05202	IGFBP3
hsa05202	IL2RB
hsa05202	IL3
hsa05202	IL6
hsa05202	CXCL8
hsa05202	ITGAM
hsa05202	ITGB7
hsa05202	JUP
hsa05202	LMO2
hsa05202	LYL1
hsa05202	SMAD1
hsa05202	MAF
hsa05202	MAX
hsa05202	MDM2
hsa05202	MEF2C
hsa05202	MEIS1
hsa05202	MEN1
hsa05202	MET
hsa05202	MITF
hsa05202	MLF1
hsa05202	KMT2A
hsa05202	MLLT1
hsa05202	AFF1
hsa05202	MLLT3
hsa05202	MMP3
hsa05202	MMP9
hsa05202	MPO
hsa05202	H3F3C
hsa05202	MYC
hsa05202	MYCN
hsa05202	GADD45B
hsa05202	ATF1
hsa05202	ATM
hsa05202	NFKB1
hsa05202	NGFR
hsa05202	NTRK1
hsa05202	PAX3
hsa05202	PAX5
hsa05202	PAX7
hsa05202	PBX1
hsa05202	PBX3
hsa05202	KLF3
hsa05202	WNT16
hsa05202	POLK
hsa05202	ETV7
hsa05202	PDGFA
hsa05202	SIX4
hsa05202	CDK14
hsa05202	PLAT
hsa05202	PLAU
hsa05202	PML
hsa05202	PPARG
hsa05202	FEV
hsa05202	PRCC
hsa05202	BMP2K
hsa05202	PTK2
hsa05202	BAK1
hsa05202	BAX
hsa05202	RARA
hsa05202	REL
hsa05202	BCL2A1
hsa05202	RELA
hsa05202	BCL2L1
hsa05202	BCL6
hsa05202	RXRA
hsa05202	RXRB
hsa05202	RXRG
hsa05202	NFKBIZ
hsa05202	BMI1
hsa05202	BCL11B
hsa05202	SIX1
hsa05202	HIST2H3D
hsa05202	SP1
hsa05202	SPI1
hsa05202	SPINT1
hsa05202	SSX1
hsa05202	SSX2
hsa05202	SS18
hsa05202	TCF3
hsa05202	ZEB1
hsa05202	TFE3
hsa05202	TGFBR2
hsa05202	TSPAN7
hsa05202	TMPRSS2
hsa05202	TP53
hsa05202	TRAF1
hsa05202	SSX2B
hsa05202	KDM6A
hsa05202	UTY
hsa05202	NSD2
hsa05202	WT1
hsa05202	ZBTB16
hsa05202	ZBTB17
hsa05202	PAX8
hsa05202	IL1R2
hsa05202	ASPSCR1
hsa05202	NR4A3
hsa05202	HMGA2
hsa05202	TAF15
hsa05202	HIST3H3
hsa05202	HIST1H3A
hsa05202	HIST1H3D
hsa05202	HIST1H3C
hsa05202	HIST1H3E
hsa05202	HIST1H3I
hsa05202	HIST1H3G
hsa05202	HIST1H3J
hsa05202	HIST1H3H
hsa05202	HIST1H3B
hsa05202	DOT1L
hsa05202	SUPT3H
hsa05202	SLC45A3
hsa05202	RUNX2
hsa05202	RUNX1
hsa05202	RUNX1T1
hsa05202	PROM1
hsa05202	LDB1
hsa05202	PER2
hsa05202	CCNA1
hsa05202	BAIAP3
hsa05202	CCND2
hsa05202	HIST1H3F
hsa05202	CCNT1
hsa05202	CCNT2
hsa05202	CD14
hsa05202	CD86
hsa05202	CD40
hsa05202	NCOR1
hsa05202	ARNT2
hsa05203	HDAC6
hsa05203	HDAC5
hsa05203	CDK2
hsa05203	CDK4
hsa05203	CDK6
hsa05203	CDKN1A
hsa05203	CDKN1B
hsa05203	CDKN2A
hsa05203	CDKN2B
hsa05203	IRF9
hsa05203	CREB3
hsa05203	YWHAQ
hsa05203	GTF2A1L
hsa05203	CHD4
hsa05203	CHEK1
hsa05203	RBPJL
hsa05203	HIST4H4
hsa05203	CCR3
hsa05203	CCR4
hsa05203	CCR5
hsa05203	CCR8
hsa05203	HIST3H2BB
hsa05203	CREB1
hsa05203	ATF2
hsa05203	CREBBP
hsa05203	ATF6B
hsa05203	CREB3L4
hsa05203	H2BFWT
hsa05203	DDB1
hsa05203	DDX3X
hsa05203	DLG1
hsa05203	EGR2
hsa05203	EGR3
hsa05203	EP300
hsa05203	SNW1
hsa05203	UBR4
hsa05203	SCRIB
hsa05203	ATP6V0D2
hsa05203	HIST1H2BA
hsa05203	KAT2A
hsa05203	SND1
hsa05203	H2BFM
hsa05203	GRB2
hsa05203	MRPS18B
hsa05203	GSN
hsa05203	GTF2A1
hsa05203	GTF2A2
hsa05203	GTF2B
hsa05203	GTF2E1
hsa05203	GTF2E2
hsa05203	GTF2H1
hsa05203	GTF2H2
hsa05203	GTF2H3
hsa05203	GTF2H4
hsa05203	HIST1H2BD
hsa05203	HIST1H2BB
hsa05203	HDAC1
hsa05203	HDAC2
hsa05203	HLA-A
hsa05203	HLA-B
hsa05203	HLA-C
hsa05203	HLA-E
hsa05203	HLA-F
hsa05203	HLA-G
hsa05203	HNRNPK
hsa05203	HPN
hsa05203	HRAS
hsa05203	RBPJ
hsa05203	IL6ST
hsa05203	IRF3
hsa05203	IRF7
hsa05203	JAK1
hsa05203	JAK3
hsa05203	JUN
hsa05203	KRAS
hsa05203	RHOA
hsa05203	TBPL2
hsa05203	LTBR
hsa05203	LYN
hsa05203	MDM2
hsa05203	HIST2H2BF
hsa05203	ATF4
hsa05203	NFKB1
hsa05203	NFKB2
hsa05203	NFKBIA
hsa05203	NRAS
hsa05203	HDAC7
hsa05203	PIK3CA
hsa05203	PIK3CB
hsa05203	PIK3CD
hsa05203	PIK3R1
hsa05203	PIK3R2
hsa05203	PKM
hsa05203	PMAIP1
hsa05203	POLB
hsa05203	HIST2H4B
hsa05203	PRKACA
hsa05203	PRKACB
hsa05203	PRKACG
hsa05203	VAC14
hsa05203	HDAC8
hsa05203	MAPK1
hsa05203	MAPK3
hsa05203	EIF2AK2
hsa05203	PSMC1
hsa05203	BAD
hsa05203	BAK1
hsa05203	BAX
hsa05203	PXN
hsa05203	RAC1
hsa05203	RANBP1
hsa05203	RASA2
hsa05203	RB1
hsa05203	RBL1
hsa05203	RBL2
hsa05203	CCND1
hsa05203	REL
hsa05203	RELA
hsa05203	CREB3L2
hsa05203	SKP2
hsa05203	SP100
hsa05203	SRC
hsa05203	SRF
hsa05203	STAT3
hsa05203	STAT5A
hsa05203	STAT5B
hsa05203	SYK
hsa05203	TBP
hsa05203	TP53
hsa05203	C3
hsa05203	TRAF1
hsa05203	TRAF2
hsa05203	TRAF3
hsa05203	TRAF5
hsa05203	GTF2H2C
hsa05203	GTF2H2C_2
hsa05203	UBE3A
hsa05203	VDAC3
hsa05203	YWHAB
hsa05203	YWHAE
hsa05203	YWHAG
hsa05203	YWHAH
hsa05203	YWHAZ
hsa05203	USP7
hsa05203	HDAC11
hsa05203	ACTN4
hsa05203	HIST1H4I
hsa05203	HIST1H2BG
hsa05203	HIST1H2BL
hsa05203	HIST1H2BN
hsa05203	HIST1H2BM
hsa05203	HIST1H2BF
hsa05203	HIST1H2BE
hsa05203	HIST1H2BH
hsa05203	HIST1H2BI
hsa05203	HIST1H2BC
hsa05203	HIST1H2BO
hsa05203	HIST2H2BE
hsa05203	HIST1H4A
hsa05203	CASP3
hsa05203	HIST1H4D
hsa05203	HIST1H4F
hsa05203	HIST1H4K
hsa05203	HIST1H4J
hsa05203	HIST1H4C
hsa05203	HIST1H4H
hsa05203	HIST1H4B
hsa05203	HIST1H4E
hsa05203	HIST1H4L
hsa05203	HIST1H4G
hsa05203	HIST2H4A
hsa05203	MAD1L1
hsa05203	HDAC10
hsa05203	CASP8
hsa05203	CREB3L3
hsa05203	PIK3R3
hsa05203	IKBKG
hsa05203	HIST1H2BK
hsa05203	SCIN
hsa05203	ACTN1
hsa05203	TRADD
hsa05203	HDAC3
hsa05203	KAT2B
hsa05203	CCNA2
hsa05203	CCNA1
hsa05203	CCND2
hsa05203	CCND3
hsa05203	HIST1H2BJ
hsa05203	CCNE1
hsa05203	DNAJA3
hsa05203	CREB3L1
hsa05203	ATP6V0D1
hsa05203	CCNE2
hsa05203	MAPKAPK2
hsa05203	TBPL1
hsa05203	CREB5
hsa05203	HDAC9
hsa05203	HDAC4
hsa05203	CDK1
hsa05203	CDC20
hsa05203	CDC42
hsa05204	NAT2
hsa05204	CYP3A7-CYP3A51P
hsa05204	UGT2B11
hsa05204	UGT2A1
hsa05204	CHRNA7
hsa05204	
hsa05204	GSTO2
hsa05204	ADH1A
hsa05204	ADH1B
hsa05204	ADH1C
hsa05204	ADH4
hsa05204	ADH5
hsa05204	ADH6
hsa05204	ADH7
hsa05204	CYP1A1
hsa05204	CYP1A2
hsa05204	CYP1B1
hsa05204	CYP2A6
hsa05204	CYP3A7
hsa05204	CYP2A13
hsa05204	CYP2C19
hsa05204	CYP2C8
hsa05204	CYP2C9
hsa05204	CYP2C18
hsa05204	CYP2E1
hsa05204	CYP3A4
hsa05204	CYP3A5
hsa05204	AKR1C2
hsa05204	EPHX1
hsa05204	ALDH3A1
hsa05204	ALDH1A3
hsa05204	ALDH3B1
hsa05204	GSTA5
hsa05204	ALDH3B2
hsa05204	HPGDS
hsa05204	GSTA1
hsa05204	GSTA2
hsa05204	GSTA3
hsa05204	GSTA4
hsa05204	GSTM1
hsa05204	GSTM2
hsa05204	GSTM3
hsa05204	GSTM4
hsa05204	GSTM5
hsa05204	GSTP1
hsa05204	GSTT1
hsa05204	GSTT2
hsa05204	HSD11B1
hsa05204	GSTK1
hsa05204	ARNT
hsa05204	MGST1
hsa05204	MGST2
hsa05204	MGST3
hsa05204	SULT1A4
hsa05204	UGT2B28
hsa05204	UGT1A10
hsa05204	UGT1A8
hsa05204	UGT1A7
hsa05204	UGT1A6
hsa05204	UGT1A5
hsa05204	UGT1A9
hsa05204	UGT1A4
hsa05204	UGT1A1
hsa05204	UGT1A3
hsa05204	KYAT3
hsa05204	PTGS2
hsa05204	UGT2A2
hsa05204	CYP3A43
hsa05204	GSTT2B
hsa05204	SULT1A2
hsa05204	SULT1A1
hsa05204	SULT1A3
hsa05204	SULT2A1
hsa05204	UGT2B4
hsa05204	UGT2B7
hsa05204	UGT2B10
hsa05204	UGT2B15
hsa05204	UGT2B17
hsa05204	UGT2A3
hsa05204	CBR1
hsa05204	KYAT1
hsa05204	NAT1
hsa05204	GSTO1
hsa05205	AKT3
hsa05205	CDKN1A
hsa05205	FRS2
hsa05205	HPSE
hsa05205	FZD10
hsa05205	TWIST2
hsa05205	MAPK14
hsa05205	CTNNB1
hsa05205	CTSL
hsa05205	DCN
hsa05205	DDX5
hsa05205	HBEGF
hsa05205	EGFR
hsa05205	EIF4B
hsa05205	ELK1
hsa05205	CTTN
hsa05205	ERBB2
hsa05205	ERBB3
hsa05205	ERBB4
hsa05205	AKT1
hsa05205	AKT2
hsa05205	ESR1
hsa05205	FGF2
hsa05205	FGFR1
hsa05205	RRAS2
hsa05205	MRAS
hsa05205	FLNA
hsa05205	FLNB
hsa05205	FLNC
hsa05205	FN1
hsa05205	ARHGEF12
hsa05205	MTOR
hsa05205	FZD2
hsa05205	GAB1
hsa05205	GPC3
hsa05205	PDCD4
hsa05205	GPC1
hsa05205	ANK1
hsa05205	ANK2
hsa05205	ANK3
hsa05205	GRB2
hsa05205	DROSHA
hsa05205	HCLS1
hsa05205	HGF
hsa05205	HIF1A
hsa05205	HOXD10
hsa05205	HRAS
hsa05205	HSPB2
hsa05205	HSPG2
hsa05205	IGF1
hsa05205	IGF1R
hsa05205	IGF2
hsa05205	
hsa05205	IHH
hsa05205	FAS
hsa05205	FASLG
hsa05205	IL12B
hsa05205	ITGA2
hsa05205	ITGA5
hsa05205	ITGAV
hsa05205	ITGB1
hsa05205	ARAF
hsa05205	ITGB3
hsa05205	ITGB5
hsa05205	ITPR1
hsa05205	ITPR2
hsa05205	ITPR3
hsa05205	KDR
hsa05205	KRAS
hsa05205	RHOA
hsa05205	LUM
hsa05205	SMAD2
hsa05205	MDM2
hsa05205	MET
hsa05205	MMP2
hsa05205	MMP9
hsa05205	MSN
hsa05205	MYC
hsa05205	PPP1R12A
hsa05205	PPP1R12B
hsa05205	NRAS
hsa05205	PAK1
hsa05205	PLCE1
hsa05205	WNT16
hsa05205	PDPK1
hsa05205	PIK3CA
hsa05205	PIK3CB
hsa05205	PIK3CD
hsa05205	PIK3R1
hsa05205	PIK3R2
hsa05205	PLAU
hsa05205	PLAUR
hsa05205	PLCG1
hsa05205	PLCG2
hsa05205	WNT4
hsa05205	PPP1R12C
hsa05205	PPP1CA
hsa05205	PPP1CB
hsa05205	PPP1CC
hsa05205	PRKACA
hsa05205	PRKACB
hsa05205	PRKACG
hsa05205	PRKCA
hsa05205	PRKCB
hsa05205	PRKCG
hsa05205	MAPK1
hsa05205	MAPK3
hsa05205	MAPK11
hsa05205	MAPK13
hsa05205	MAP2K1
hsa05205	MAP2K2
hsa05205	PTCH1
hsa05205	PTK2
hsa05205	PTPN6
hsa05205	PTPN11
hsa05205	PXN
hsa05205	RAC1
hsa05205	RAF1
hsa05205	CCND1
hsa05205	RDX
hsa05205	ACTB
hsa05205	HPSE2
hsa05205	ROCK1
hsa05205	RPS6
hsa05205	RPS6KB1
hsa05205	RPS6KB2
hsa05205	RRAS
hsa05205	MAPK12
hsa05205	SDC1
hsa05205	SDC2
hsa05205	SDC4
hsa05205	SHH
hsa05205	SLC9A1
hsa05205	SMO
hsa05205	SOS1
hsa05205	SOS2
hsa05205	SRC
hsa05205	BRAF
hsa05205	STAT3
hsa05205	TFAP4
hsa05205	TGFB1
hsa05205	TGFB2
hsa05205	THBS1
hsa05205	TIAM1
hsa05205	TIMP3
hsa05205	TLR2
hsa05205	TLR4
hsa05205	ACTG1
hsa05205	TNF
hsa05205	TP53
hsa05205	TWIST1
hsa05205	VAV2
hsa05205	VEGFA
hsa05205	EZR
hsa05205	VTN
hsa05205	WNT1
hsa05205	WNT2
hsa05205	WNT3
hsa05205	WNT5A
hsa05205	WNT6
hsa05205	WNT7A
hsa05205	WNT7B
hsa05205	WNT8A
hsa05205	WNT8B
hsa05205	WNT10B
hsa05205	WNT11
hsa05205	WNT2B
hsa05205	WNT9A
hsa05205	WNT9B
hsa05205	FZD5
hsa05205	FZD3
hsa05205	NANOG
hsa05205	WNT10A
hsa05205	WNT5B
hsa05205	CAMK2A
hsa05205	COL21A1
hsa05205	CAMK2B
hsa05205	CAMK2D
hsa05205	CAMK2G
hsa05205	FZD1
hsa05205	FZD4
hsa05205	FZD6
hsa05205	FZD7
hsa05205	FZD8
hsa05205	FZD9
hsa05205	CASP3
hsa05205	NUDT16L1
hsa05205	PIK3R3
hsa05205	CAV1
hsa05205	CAV2
hsa05205	CAV3
hsa05205	CBL
hsa05205	IQGAP1
hsa05205	WNT3A
hsa05205	ARHGEF1
hsa05205	ROCK2
hsa05205	CD44
hsa05205	CD63
hsa05205	CDC42
hsa05206	BCL2L11
hsa05206	COMMD3-BMI1
hsa05206	CDK6
hsa05206	SPRY2
hsa05206	CDKN1A
hsa05206	CDKN1B
hsa05206	CDKN2A
hsa05206	APC2
hsa05206	PAK4
hsa05206	IGF2BP1
hsa05206	RASSF1
hsa05206	CDCA5
hsa05206	TRIM71
hsa05206	CREBBP
hsa05206	CRK
hsa05206	CRKL
hsa05206	CYP1B1
hsa05206	CYP24A1
hsa05206	DNMT1
hsa05206	DNMT3A
hsa05206	DNMT3B
hsa05206	E2F1
hsa05206	E2F2
hsa05206	E2F3
hsa05206	EFNA3
hsa05206	EGFR
hsa05206	EP300
hsa05206	ERBB2
hsa05206	ERBB3
hsa05206	EZH2
hsa05206	FGFR3
hsa05206	DICER1
hsa05206	SIRT1
hsa05206	ZFPM2
